time,lon,lat,v,u
1062840,7.0,42.25,-1.0159495466350261,-0.5276615213314972
1062840,7.25,42.25,-0.820644229672781,-0.47780697179797826
1062840,7.5,42.25,-0.676113710488866,-0.3957767910052383
1062840,7.75,42.25,-0.6526174722393001,-0.2980123729483739
1062840,8.0,42.25,-0.5510678766826398,-0.09399765606298183
1062840,6.0,42.0,-2.0296116494602003,-0.10478179621030326
1062840,6.25,42.0,-1.7190028413805734,-0.06465065172764817
1062840,6.5,42.0,-1.3889093479232575,-0.08126883490548775
1062840,6.75,42.0,-1.1291899534182999,-0.043259160615748415
1062840,7.0,42.0,-0.8528512684441372,-0.010022794260069245
1062840,7.25,42.0,-0.5852233839917648,0.03877102017699152
1062840,7.5,42.0,-0.34796868556931904,0.16093234545238655
1062840,7.75,42.0,-0.20148969784763515,0.29953506472287805
1062840,8.0,42.0,-0.10383703936651245,0.47526351236939424
1063560,6.0,44.0,-1.199564052370658,1.6505579992446853
1063560,6.25,44.0,-1.2835774310873986,1.8849804555618688
1063560,6.5,44.0,-1.2630612035426558,2.084045075330457
1063560,6.75,44.0,-1.1282730270475851,2.262778939083604
1063560,7.0,44.0,-0.41146583674131654,1.5108945448777358
1063560,7.25,44.0,0.17055317706988138,0.912286372110026
1063560,7.5,44.0,0.5864939019853672,0.45033623760263497
1063560,7.75,44.0,0.3853431794098152,0.22174782431596962
1063560,8.0,44.0,0.4742850373691476,0.06263755984729302
1063560,6.0,43.75,-1.6488579740208937,2.527432345649836
1063560,6.25,43.75,-1.8685764556034195,2.8028698923633897
1063560,6.5,43.75,-1.7630153071748822,2.906468353450772
1063560,6.75,43.75,-1.1439753911460755,2.62219134760007
1063560,7.0,43.75,-0.20538663492317288,1.8731355803180894
1063560,7.25,43.75,0.4703881002936099,1.4180802239376744
1063560,7.5,43.75,1.0904595584894707,1.584085266533327
1063560,7.75,43.75,1.302384165920921,1.8254025009774864
1063560,8.0,43.75,1.4908125351028052,1.808784317799647
1063560,6.0,43.5,-1.6908073554810943,3.0411817107009185
1063560,6.25,43.5,-1.8626164341937734,3.2022366561797675
1063560,6.5,43.5,-1.4983674334273327,3.3000010742366324
1063560,6.75,43.5,-0.7406424038279177,3.248201843692941
1063560,7.0,43.5,0.38247778450133163,3.0509051157517817
1063560,7.25,43.5,1.3052495608294046,3.2794935290384473
1063560,7.5,43.5,1.9077848021853452,3.48651366203047
1063560,7.75,43.5,2.0543784057033685,3.566599161813037
1063560,8.0,43.5,2.2564460546496354,3.4893422889543575
1063560,6.0,43.25,-1.476934279511875,3.7207593291649106
1063560,6.25,43.25,-1.167357013599302,3.7345488854188624
1063560,6.5,43.25,-0.802076470665807,3.8331972493894417
1063560,6.75,43.25,-0.12928174615384735,4.2696897415818444
1063560,7.0,43.25,0.5270083036852466,4.700348190743729
1063560,7.25,43.25,1.4537916328851965,4.929820549944109
1063560,7.5,43.25,1.8014213431824326,4.977730418467456
1063560,7.75,43.25,2.2105997361138967,4.757981464317939
1063560,8.0,43.25,2.413698927227218,4.681785326555717
1063560,6.0,43.0,-1.5795154172355894,4.827282823953185
1063560,6.25,43.0,-1.2103379372265566,4.904362907629121
1063560,6.5,43.0,-0.6918160745873564,5.165126952175008
1063560,6.75,43.0,-0.041371430361569095,5.57722253714888
1063560,7.0,43.0,0.5093574710489874,5.933806318741459
1063560,7.25,43.0,0.967362193221013,5.884835715121655
1063560,7.5,43.0,1.334591204692277,5.872283683146904
1063560,7.75,43.0,1.7984413324776094,5.6162929465350775
1063560,8.0,43.0,2.558229446411133,5.2344283118102535
1063560,6.0,42.75,-1.7709237971222969,5.745172260754705
1063560,6.25,42.75,-1.4622634575804387,6.064630313971259
1063560,6.5,42.75,-1.0394457848845922,6.270589711866824
1063560,6.75,42.75,-0.4339305328238283,6.478670579955304
